exp;alg;time;runt_micro;expanded;generated;heapops;start;target;gridcost;length;map;
70;AnyaSearch;2455;819;2002;2013;4014;(79,446);(256,427);1014.57568512;851.1109188331295;maze512-2-5.map
71;AnyaSearch;13280;5890;13142;13155;26296;(11,288);(136,98);3286.30779113;2744.455931515022;maze512-2-5.map
72;AnyaSearch;3413;3410;7655;7690;15344;(208,436);(305,97);1920.70771942;1589.648677217973;maze512-2-5.map
73;AnyaSearch;5258;5255;12115;12139;24253;(196,248);(463,228);3359.52099456;2781.3053777766318;maze512-2-5.map
74;AnyaSearch;7049;7043;15509;15541;31049;(458,142);(367,182);4654.2388153;3883.111249324804;maze512-2-5.map
75;AnyaSearch;4517;4513;9790;9818;19607;(324,427);(30,377);1802.18080749;1498.7010881104256;maze512-2-5.map
76;AnyaSearch;5913;5909;12842;12852;25693;(343,371);(88,137);2739.22958068;2276.555504506194;maze512-2-5.map
77;AnyaSearch;6712;6709;14550;14558;29107;(191,489);(259,38);3180.7098114;2647.4072341072506;maze512-2-5.map
78;AnyaSearch;3308;3257;7436;7478;14913;(484,91);(292,503);3115.42554016;2614.188058102985;maze512-2-5.map
79;AnyaSearch;3939;3935;8553;8569;17121;(293,467);(440,419);1606.41125488;1341.6329311323448;maze512-2-5.map
80;AnyaSearch;6551;6546;14298;14312;28609;(332,458);(84,53);3013.35447235;2508.7072943133057;maze512-2-5.map
81;AnyaSearch;6505;6501;14787;14795;29581;(84,245);(387,106);3638.21947936;3045.755364804127;maze512-2-5.map
82;AnyaSearch;1444;1443;3260;3296;6555;(436,384);(239,467);954.47518005;784.2006225091931;maze512-2-5.map
83;AnyaSearch;2307;756;2047;2056;4102;(498,35);(242,109);2529.07525177;2127.6396820773048;maze512-2-5.map
84;AnyaSearch;1688;560;1506;1511;3016;(437,59);(394,98);1258.07315979;1062.3433618806807;maze512-2-5.map
85;AnyaSearch;4340;4336;9766;9802;19567;(7,215);(393,488);3956.71695403;3296.738278905481;maze512-2-5.map
86;AnyaSearch;6347;6341;14099;14117;28215;(158,501);(392,118);3352.85194702;2800.242353086177;maze512-2-5.map
87;AnyaSearch;1551;556;1013;1026;2038;(73,503);(187,394);903.39191894;762.0934265410291;maze512-2-5.map
88;AnyaSearch;2566;157;501;511;1011;(23,44);(55,69);458.82337646;380.2586539875413;maze512-2-5.map
89;AnyaSearch;4461;4458;9220;9270;18489;(431,232);(4,279);1823.73715667;1519.2678752449685;maze512-2-5.map
90;AnyaSearch;10633;4780;10393;10422;20814;(435,415);(60,376);2739.92806549;2287.223735733824;maze512-2-5.map
91;AnyaSearch;4440;4436;9550;9580;19129;(133,478);(184,262);2243.44783477;1871.6181378897302;maze512-2-5.map
92;AnyaSearch;5954;5950;13225;13239;26463;(1,441);(125,112);3354.99408264;2796.7589201116684;maze512-2-5.map
93;AnyaSearch;5127;5124;10836;10868;21703;(246,364);(191,49);1762.5655838;1463.950274702714;maze512-2-5.map
94;AnyaSearch;3797;15;7;12;18;(244,184);(234,181);17.82842712;15.94427190999916;maze512-2-5.map
95;AnyaSearch;2745;2742;6229;6285;12513;(149,220);(405,379);1865.52395324;1553.4834400691466;maze512-2-5.map
96;AnyaSearch;3634;3631;8174;8214;16387;(311,152);(398,56);1968.39401092;1647.1882907784736;maze512-2-5.map
97;AnyaSearch;6479;6476;14854;14866;29719;(7,473);(319,7);3878.24386596;3232.3228069250085;maze512-2-5.map
98;AnyaSearch;6706;6702;15266;15280;30545;(64,485);(58,109);3835.77582855;3207.5900746467664;maze512-2-5.map
99;AnyaSearch;7637;7634;17222;17233;34454;(121,439);(464,31);4363.46926269;3655.6260842127513;maze512-2-5.map
100;AnyaSearch;5457;5454;12543;12565;25107;(496,378);(448,170);3236.0945877;2675.2071287113004;maze512-2-5.map
101;AnyaSearch;2725;904;2198;2231;4428;(470,487);(354,359);981.78888855;811.8291261680997;maze512-2-5.map
102;AnyaSearch;5778;5776;12683;12713;25395;(479,469);(323,50);2949.89862823;2466.9911825769145;maze512-2-5.map
103;AnyaSearch;5266;5260;11072;11117;22188;(331,4);(147,509);3561.70476074;2960.3273285006444;maze512-2-5.map
104;AnyaSearch;4202;4196;9292;9327;18618;(73,83);(98,364);3202.53823852;2670.2131563134526;maze512-2-5.map
105;AnyaSearch;1589;1584;2755;2764;5518;(334,20);(400,8);2282.83261108;1896.979273793186;maze512-2-5.map
106;AnyaSearch;1769;1765;2643;2675;5317;(458,155);(296,446);2197.58997039;1812.758907098197;maze512-2-5.map
107;AnyaSearch;4973;4968;8629;8667;17295;(197,4);(496,284);3655.5037506;3030.542629698198;maze512-2-5.map
108;AnyaSearch;7786;7782;14957;14971;29927;(98,455);(461,95);3595.4204895;3014.7126558439722;maze512-2-5.map
109;AnyaSearch;13799;6452;8932;8949;17880;(82,238);(4,484);2492.53109588;2093.025659405641;maze512-2-5.map
110;AnyaSearch;5752;5747;10998;11016;22013;(23,454);(498,179);3011.76868591;2497.9915403560876;maze512-2-5.map
111;AnyaSearch;3892;3889;8248;8281;16528;(109,511);(205,161);2126.16356353;1780.1260481213706;maze512-2-5.map
112;AnyaSearch;2831;2828;3817;3835;7651;(372,334);(418,219);1245.60007171;1024.8560154865638;maze512-2-5.map
113;AnyaSearch;5108;5103;8491;8521;17011;(499,54);(73,27);4612.68246612;3858.331829817751;maze512-2-5.map
114;AnyaSearch;1786;1783;3866;3894;7759;(425,313);(323,116);1579.29855652;1313.6079678360445;maze512-2-5.map
115;AnyaSearch;7688;7685;16337;16345;32681;(375,364);(37,7);3786.67532348;3144.5806280089805;maze512-2-5.map
116;AnyaSearch;1664;1661;4226;4252;8477;(366,5);(218,245);2531.40115356;2109.87437786949;maze512-2-5.map
117;AnyaSearch;1976;648;1776;1789;3564;(34,399);(254,410);1542.36962433;1285.7540239321258;maze512-2-5.map
