Index,Expanded,Time,Length
188,16308,6372.745,622.6143571373725
189,5327,2161.7380000000003,211.45079348883232
190,24339,10670.555,550.5950211536165
191,4047,1496.717,222.5046173579948
192,26578,12076.269999999999,651.4305909532993
193,20048,8518.042,652.5138520739844
194,10125,4143.077,438.4234482783626
195,21705,9178.31,425.249783362056
196,21127,9122.083,532.7077195258246
197,2317,868.929,191.29141392239828
198,2484,985.118,221.9188309203679
199,2176,805.49,369.142135623731
