exp;alg;time;runt_micro;expanded;generated;heapops;start;target;gridcost;length;map;
137;AnyaSearch;17978;17977;55958;56080;112037;(95,63);(148,509);3491.72200469;2904.0004817764757;maze512-2-5.map
138;AnyaSearch;10644;10644;35719;35799;71517;(392,109);(281,488);3030.94025878;2534.541587608839;maze512-2-5.map
139;AnyaSearch;2387;74;335;352;686;(395,509);(337,507);101.79898987;87.39545911501573;maze512-2-5.map
140;AnyaSearch;4775;4774;15436;15507;30942;(340,451);(281,509);952.74725799;797.8413056743129;maze512-2-5.map
141;AnyaSearch;14730;14728;45742;45844;91585;(134,152);(506,268);2719.40115356;2253.0720858878503;maze512-2-5.map
142;AnyaSearch;26387;26386;82312;82329;164640;(413,470);(489,67);4341.67027282;3634.886893660729;maze512-2-5.map
143;AnyaSearch;4373;4372;14063;14148;28210;(155,314);(163,465);1023.71782074;850.0472728148668;maze512-2-5.map
144;AnyaSearch;1139;1139;3783;3842;7624;(183,349);(304,260);495.13708496;409.994425077094;maze512-2-5.map
145;AnyaSearch;18655;18654;56832;56886;113717;(37,274);(481,224);3115.81031646;2582.2659710026123;maze512-2-5.map
146;AnyaSearch;27309;12802;38089;38169;76257;(246,110);(370,331);1754.79603119;1457.045450356908;maze512-2-5.map
147;AnyaSearch;7251;7250;23655;23730;47384;(281,227);(179,449);2244.2884552;1868.78153639432;maze512-2-5.map
148;AnyaSearch;21767;21766;66601;66659;133259;(31,41);(224,204);4136.32712707;3444.923143722324;maze512-2-5.map
149;AnyaSearch;24769;24768;75491;75547;151037;(36,7);(272,239);4597.32207641;3827.6789179843613;maze512-2-5.map
150;AnyaSearch;20335;20334;60322;60366;120687;(68,341);(195,31);2633.95750274;2208.3774053238158;maze512-2-5.map
151;AnyaSearch;27011;27010;82812;82826;165637;(136,265);(484,103);4314.32712707;3624.461426473071;maze512-2-5.map
152;AnyaSearch;2444;799;2859;2892;5750;(400,461);(314,352);529.55129852;439.17140417727916;maze512-2-5.map
153;AnyaSearch;18861;18860;55139;55178;110316;(132,410);(137,183);2176.06305847;1815.125109912271;maze512-2-5.map
154;AnyaSearch;26729;26728;83946;83966;167911;(347,511);(497,47);4476.81240844;3748.419332420784;maze512-2-5.map
155;AnyaSearch;31256;14627;46745;46807;93551;(46,139);(354,308);3541.52099456;2948.446593396583;maze512-2-5.map
156;AnyaSearch;14819;14817;46251;46365;92615;(263,71);(160,2);2516.53109588;2089.4356620446747;maze512-2-5.map
157;AnyaSearch;8527;8526;26850;26933;53782;(493,241);(106,368);2097.71991272;1737.640300117443;maze512-2-5.map
158;AnyaSearch;24027;24026;73595;73664;147258;(80,23);(258,229);4167.8418457;3473.56160090429;maze512-2-5.map
159;AnyaSearch;6392;6391;23259;23298;46556;(487,120);(262,315);3242.73924865;2720.090087060892;maze512-2-5.map
160;AnyaSearch;24659;24658;75749;75797;151545;(34,283);(145,15);3595.17784881;3000.0647856474598;maze512-2-5.map
161;AnyaSearch;3052;438;1555;1585;3139;(319,342);(228,362);236.98275604;198.28547464040906;maze512-2-5.map
162;AnyaSearch;10989;10988;37674;37786;75459;(483,40);(413,353);4101.34437103;3437.6781773009343;maze512-2-5.map
163;AnyaSearch;1977;642;2384;2407;4790;(145,237);(233,239);455.96551208;377.0895951372679;maze512-2-5.map
164;AnyaSearch;5999;5999;19764;19830;39593;(162,215);(155,86);1552.09754638;1292.6778585262111;maze512-2-5.map
165;AnyaSearch;26279;26278;78967;79023;157989;(435,16);(65,379);4192.94235076;3500.2970677404696;maze512-2-5.map
166;AnyaSearch;22434;22434;69510;69575;139084;(9,215);(440,205);4551.51089324;3775.8295959039906;maze512-2-5.map
167;AnyaSearch;34641;16754;48793;48864;97656;(329,478);(142,231);1905.49451599;1592.0726655799456;maze512-2-5.map
168;AnyaSearch;7389;7388;22817;22877;45693;(168,434);(362,377);1506.61226501;1237.6543432973538;maze512-2-5.map
169;AnyaSearch;1949;623;2590;2607;5196;(492,250);(446,208);599.37972565;494.5345265920302;maze512-2-5.map
170;AnyaSearch;15887;15886;46907;46988;93894;(490,155);(26,286);2883.55548248;2388.847104501312;maze512-2-5.map
171;AnyaSearch;2702;2701;8757;8831;17587;(324,425);(443,497);654.52186127;541.567900620965;maze512-2-5.map
172;AnyaSearch;23915;23915;74229;74315;148543;(453,1);(461,164);4215.97178802;3501.7419933864508;maze512-2-5.map
173;AnyaSearch;20056;20055;62276;62364;124639;(502,102);(71,469);4681.13831023;3928.7050547878916;maze512-2-5.map
174;AnyaSearch;1875;626;2568;2584;5151;(484,214);(510,284);667.86500702;549.4666517661714;maze512-2-5.map
175;AnyaSearch;25150;25149;73657;73704;147360;(247,351);(2,61);2949.21233673;2451.3467402185133;maze512-2-5.map
176;AnyaSearch;3094;3093;10704;10735;21438;(54,419);(325,472);1106.71782074;933.9577394957607;maze512-2-5.map
177;AnyaSearch;23631;23630;71645;71715;143359;(71,200);(29,318);4617.38095092;3843.3305018083806;maze512-2-5.map
178;AnyaSearch;6211;6211;21828;21874;43701;(308,46);(377,25);1985.67828216;1653.1271697293048;maze512-2-5.map
179;AnyaSearch;3986;127;604;613;1216;(161,344);(79,350);189.11269836;168.07639560323423;maze512-2-5.map
180;AnyaSearch;3172;440;1660;1686;3345;(328,178);(229,136);307.56854248;262.5180186434111;maze512-2-5.map
181;AnyaSearch;17231;7197;24575;24659;49233;(12,365);(432,229);2152.00418396;1780.4541471222558;maze512-2-5.map
182;AnyaSearch;2267;735;2763;2795;5557;(331,201);(292,106);372.12489166;311.5880815190188;maze512-2-5.map
183;AnyaSearch;11379;11379;34539;34598;69136;(499,502);(113,220);1948.70771942;1626.1783978834494;maze512-2-5.map
184;AnyaSearch;11913;11912;38746;38816;77561;(367,94);(181,391);2383.04581451;1988.9398420041775;maze512-2-5.map
185;AnyaSearch;19015;19015;56437;56494;112930;(224,508);(86,154);2488.48946533;2078.1035351831756;maze512-2-5.map
186;AnyaSearch;21180;21179;63610;63637;127246;(409,495);(163,122);2864.04076385;2382.660912661873;maze512-2-5.map
187;AnyaSearch;3307;3307;10979;11035;22013;(121,371);(199,480);971.91883087;812.0653812393604;maze512-2-5.map
188;AnyaSearch;2932;2931;10833;10879;21711;(190,238);(251,286);1623.867099;1358.0712017360283;maze512-2-5.map
189;AnyaSearch;12489;12488;39601;39688;79288;(187,1);(358,353);3538.63369293;2945.069089547464;maze512-2-5.map
190;AnyaSearch;15182;15181;46961;47080;94040;(111,148);(425,478);2741.64379425;2278.5509128388053;maze512-2-5.map
191;AnyaSearch;23129;23129;70176;70201;140376;(503,364);(106,69);3769.77582855;3135.9375212740338;maze512-2-5.map
192;AnyaSearch;21669;21668;67829;67919;135747;(20,13);(440,211);4542.75353393;3757.8160329410375;maze512-2-5.map
193;AnyaSearch;5368;5368;17069;17115;34183;(298,181);(149,131);1196.10259704;997.2114817821335;maze512-2-5.map
194;AnyaSearch;5988;5987;18680;18728;37407;(325,251);(166,83);1129.65894623;942.1398799703151;maze512-2-5.map
195;AnyaSearch;7309;7309;22136;22213;44348;(409,434);(245,479);1165.51681061;967.4107143310839;maze512-2-5.map
196;AnyaSearch;1789;587;2374;2387;4760;(431,317);(370,287);524.7228714;434.76427098693824;maze512-2-5.map
197;AnyaSearch;46972;23103;73705;73756;147460;(23,308);(55,104);4063.37380828;3392.245922006267;maze512-2-5.map
198;AnyaSearch;19726;19725;59882;59920;119801;(144,377);(101,214);2547.60216369;2122.0497049613987;maze512-2-5.map
199;AnyaSearch;17908;17907;56711;56798;113508;(62,4);(188,417);4130.80021514;3421.9711850388094;maze512-2-5.map
